ID	声	韵	调	字	注释	声母序	韵母序	带注释的字	韵母
4538	ɦ	iau	4	酉		27	31	酉	#iau
4539	ɦ	iau	4	莠		27	31	莠	#iau
4386	ɦ	iau	6	蚰		27	31	蚰	#iau
4387	ɦ	iau	6	祐		27	31	祐	#iau
4388	ɦ	iau	6	鼬		27	31	鼬	#iau
4409	ɦ	iau	6	莠		27	31	莠	#iau
4540	ɦ	iau	6	又		27	31	又	#iau
4541	ɦ	iau	6	右		27	31	右	#iau
4542	ɦ	iau	6	佑		27	31	佑	#iau
4543	ɦ	iau	6	釉		27	31	釉	#iau
4544	ɦ	iau	6	柚		27	31	柚	#iau
4545	ɦ	iau	6	诱		27	31	诱	#iau
4546	ɦ	iau	8	育		27	31	育	#iau
3340	〇	iau	1	忧		43	31	忧	#iau
3341	〇	iau	1	优		43	31	优	#iau
3342	〇	iau	1	悠		43	31	悠	#iau
3343	〇	iau	1	幽		43	31	幽	#iau
3344	〇	iau	1	幼		43	31	幼	#iau
3345	〇	iau	5	幼		43	31	幼	#iau
4792	〇	iau	6	□	蹭、漆	43	31	□{蹭、漆}	#iau
3346	〇	iau	7	疫		43	31	疫	#iau
3347	〇	iau	7	郁		43	31	郁	#iau
3348	〇	iau	7	域		43	31	域	#iau
3349	〇	iau	7	役		43	31	役	#iau
3350	p	o	7	博		1	32	博	#o
3351	p	o	7	驳		1	32	驳	#o
3352	p	o	7	剥		1	32	剥	#o
3353	p	o	7	卜	占〜	1	32	卜{占〜}	#o
3354	b	o	8	薄		3	32	薄	#o
3355	b	o	8	卜	罗～	3	32	卜{罗～}	#o
3356	m	o	8	摸		4	32	摸	#o
3357	m	o	8	寞		4	32	寞	#o
3358	m	o	8	莫		4	32	莫	#o
3359	m	o	8	膜		4	32	膜	#o
3360	t	o	1	多		7	32	多	#o
3361	t	o	1	哆		7	32	哆	#o
3362	t	o	3	朵		7	32	朵	#o
3363	t	o	3	躲		7	32	躲	#o
4796	t	o	3	□	够得着	7	32	□{够得着}	#o
3365	t	o	5	剁		7	32	剁	#o
3366	t	o	5	躲		7	32	躲	#o
4797	t	o	5	□	在暗处吓人时发出的声音	7	32	□{在暗处吓人时发出的声音}	#o
4798	t	o	7	□	敲	7	32	□{敲}	#o
3369	tʰ	o	1	拖	文	8	32	拖{文}	#o
3370	tʰ	o	1	椭		8	32	椭	#o
3371	tʰ	o	3	妥		8	32	妥	#o
3372	tʰ	o	3	椭		8	32	椭	#o
3373	tʰ	o	7	秃		8	32	秃	#o
3374	tʰ	o	7	托		8	32	托	#o
3375	tʰ	o	7	忒		8	32	忒	#o
3376	d	o	2	鸵		9	32	鸵	#o
3377	d	o	2	陀		9	32	陀	#o
3378	d	o	2	驮		9	32	驮	#o
3380	d	o	2	驼		9	32	驼	#o
4799	d	o	2	□	衣服堆褶不平	9	32	□{衣服堆褶不平}	#o
3381	d	o	4	堕		9	32	堕	#o
3382	d	o	4	舵		9	32	舵	#o
3383	d	o	8	踱		9	32	踱	#o
3384	d	o	8	铎		9	32	铎	#o
4800	d	o	8	□	澈	9	32	□{澈}	#o
3386	n	o	2	奴		10	32	奴	#o
3387	n	o	2	揶		10	32	揶	#o
3388	n	o	4	努		10	32	努	#o
3389	n	o	4	喏		10	32	喏	#o
3390	n	o	6	糯		10	32	糯	#o
3391	n	o	6	怒		10	32	怒	#o
3392	n	o	6	懦		10	32	懦	#o
3393	n	o	6	奴		10	32	奴	#o
3394	n	o	6	努		10	32	努	#o
3395	n	o	8	诺		10	32	诺	#o
4801	n	o	8	□	扭伤；扭曲	10	32	□{扭伤；扭曲}	#o
3397	l	o	1	啰		11	32	啰	#o
3398	l	o	1	噜		11	32	噜	#o
3399	l	o	2	罗		11	32	罗	#o
3400	l	o	2	锣		11	32	锣	#o
3401	l	o	2	萝		11	32	萝	#o
3402	l	o	2	骡		11	32	骡	#o
3403	l	o	2	箩		11	32	箩	#o
3404	l	o	2	螺		11	32	螺	#o
3405	l	o	2	脶		11	32	脶	#o
3406	l	o	4	鲁		11	32	鲁	#o
3407	l	o	4	虏		11	32	虏	#o
3408	l	o	4	裸		11	32	裸	#o
3409	l	o	4	棵		11	32	棵	#o
3410	l	o	6	摞		11	32	摞	#o
3411	l	o	8	录		11	32	录	#o
3412	l	o	8	绿		11	32	绿	#o
3413	l	o	8	禄		11	32	禄	#o
3414	l	o	8	洛		11	32	洛	#o
3415	l	o	8	络		11	32	络	#o
3416	l	o	8	赂		11	32	赂	#o
3417	l	o	8	酪		11	32	酪	#o
3418	l	o	8	骆		11	32	骆	#o
3419	l	o	8	落		11	32	落	#o
3420	l	o	8	乐	音～	11	32	乐{音～}	#o
3422	l	o	8	烙		11	32	烙	#o
4802	l	o	8	□	积攒	11	32	□{积攒}	#o
3423	s	o	1	蓑		15	32	蓑	#o
3424	s	o	1	梭		15	32	梭	#o
3425	s	o	1	唆		15	32	唆	#o
3426	s	o	1	纱		15	32	纱	#o
3427	s	o	1	砂		15	32	砂	#o
3428	s	o	1	沙		15	32	沙	#o
3429	s	o	1	疏		15	32	疏	#o
3430	s	o	1	蔬		15	32	蔬	#o
3431	s	o	1	搓	白	15	32	搓{白}	#o
3433	s	o	1	莎		15	32	莎	#o
3434	s	o	1	漱		15	32	漱	#o
4793	s	o	1	□	发嗲	15	32	□{发嗲}	#o
3435	s	o	3	锁		15	32	锁	#o
3436	s	o	3	琐		15	32	琐	#o
3437	s	o	3	所		15	32	所	#o
3438	s	o	5	数	～学	15	32	数{～学}	#o
3439	s	o	5	素	文	15	32	素{文}	#o
3440	s	o	5	嗉		15	32	嗉	#o
3441	s	o	7	束		15	32	束	#o
3442	s	o	7	粟		15	32	粟	#o
3443	s	o	7	宿	～舍	15	32	宿{～舍}	#o
3444	s	o	7	索		15	32	索	#o
3445	s	o	7	朔		15	32	朔	#o
3446	s	o	7	缩		15	32	缩	#o
3447	z	o	2	锄		16	32	锄	#o
3448	z	o	2	雏		16	32	雏	#o
3450	z	o	2	矬		16	32	矬	#o
3451	z	o	2	斜		16	32	斜	#o
4794	z	o	2	□	轮到	16	32	□{轮到}	#o
3452	z	o	4	坐		16	32	坐	#o
3453	z	o	6	助		16	32	助	#o
3454	z	o	6	座		16	32	座	#o
3455	z	o	6	锉		16	32	锉	#o
3456	z	o	8	续		16	32	续	#o
3457	z	o	8	赎		16	32	赎	#o
3458	z	o	8	属		16	32	属	#o
3459	z	o	8	昨		16	32	昨	#o
3461	z	o	8	俗		16	32	俗	#o
4795	z	o	8	□	骂	16	32	□{骂}	#o
3462	k	o	1	哥		22	32	哥	#o
3463	k	o	1	歌		22	32	歌	#o
3464	k	o	1	家		22	32	家	#o
3465	k	o	1	佳		22	32	佳	#o
3466	k	o	1	嘉		22	32	嘉	#o
3467	k	o	1	加		22	32	加	#o
3468	k	o	1	痴		22	32	痴	#o
3469	k	o	3	贾		22	32	贾	#o
3470	k	o	3	假		22	32	假	#o
3471	k	o	5	架		22	32	架	#o
3472	k	o	5	价		22	32	价	#o
3473	k	o	5	嫁		22	32	嫁	#o
3474	k	o	5	稼		22	32	稼	#o
3475	k	o	5	驾		22	32	驾	#o
3476	k	o	5	假		22	32	假	#o
3477	k	o	7	各		22	32	各	#o
3478	k	o	7	胳		22	32	胳	#o
3479	k	o	7	阁		22	32	阁	#o
3480	k	o	7	搁		22	32	搁	#o
3481	k	o	7	觉		22	32	觉	#o
3482	k	o	7	角		22	32	角	#o
3483	k	o	7	郭		22	32	郭	#o
3484	k	o	7	廓		22	32	廓	#o
4803	k	o	7	□	烘烤	22	32	□{烘烤}	#o
3486	kʰ	o	3	可		23	32	可	#o
3487	kʰ	o	5	㪗	拿住，～箸	23	32	㪗{拿住，～箸}	#o
3488	kʰ	o	5	揢		23	32	揢	#o
3489	kʰ	o	7	壳		23	32	壳	#o
3490	kʰ	o	7	确		23	32	确	#o
3491	kʰ	o	7	崅		23	32	崅	#o
3492	kʰ	o	7	廓		23	32	廓	#o
3493	ŋ	o	2	鹅		24	32	鹅	#o
3494	ŋ	o	2	牙		24	32	牙	#o
3495	ŋ	o	2	芽		24	32	芽	#o
3496	ŋ	o	2	衙		24	32	衙	#o
3497	ŋ	o	2	昂		24	32	昂	#o
3498	ŋ	o	2	伢		24	32	伢	#o
3499	ŋ	o	4	瓦		24	32	瓦	#o
3500	ŋ	o	4	雅		24	32	雅	#o
3501	ŋ	o	4	昂		24	32	昂	#o
3502	ŋ	o	6	卧		24	32	卧	#o
3503	ŋ	o	6	硌		24	32	硌	#o
3504	ŋ	o	6	砑		24	32	砑	#o
3505	ŋ	o	8	岳		24	32	岳	#o
3506	ŋ	o	8	鹤		24	32	鹤	#o
3507	ŋ	o	8	乐	～清	24	32	乐{～清}	#o
3508	ŋ	o	8	锷		24	32	锷	#o
3509	ŋ	o	8	胯		24	32	胯	#o
3510	ŋ	o	8	鳄		24	32	鳄	#o
3511	ŋ	o	8	愕		24	32	愕	#o
3512	ŋ	o	8	萼		24	32	萼	#o
4804	ɡ	o	2	□	迎面扑来	25	32	□{迎面扑来}	#o
4805	ɡ	o	8	□	碰、磕	25	32	□{碰、磕}	#o
3515	h	o	1	虾	鱼～	26	32	虾{鱼～}	#o
3516	h	o	1	讹		26	32	讹	#o
3517	h	o	1	暇		26	32	暇	#o
4806	h	o	3	□	把挂着的东西取下来	26	32	□{把挂着的东西取下来}	#o
3519	h	o	7	霍		26	32	霍	#o
3520	h	o	7	吓		26	32	吓	#o
3521	h	o	7	郝		26	32	郝	#o
3522	h	o	7	藿		26	32	藿	#o
3523	ɦ	o	2	河		27	32	河	#o
3524	ɦ	o	2	何		27	32	何	#o
3525	ɦ	o	2	荷		27	32	荷	#o
3526	ɦ	o	2	霞䠍		27	32	霞䠍	#o
3527	ɦ	o	2	遐		27	32	遐	#o
3529	ɦ	o	2	霞		27	32	霞	#o
3530	ɦ	o	2	瑕		27	32	瑕	#o
4807	ɦ	o	2	□	迫切想要	27	32	□{迫切想要}	#o
3531	ɦ	o	4	下		27	32	下	#o
3532	ɦ	o	6	夏		27	32	夏	#o
3533	ɦ	o	6	贺		27	32	贺	#o
3534	ɦ	o	6	厦		27	32	厦	#o
3535	ɦ	o	6	服		27	32	服	#o
3536	ɦ	o	6	暇		27	32	暇	#o
3537	ɦ	o	6	霞		27	32	霞	#o
3538	ɦ	o	6	瑕		27	32	瑕	#o
3539	ɦ	o	6	遐		27	32	遐	#o
3540	ɦ	o	8	学		27	32	学	#o
3541	ɦ	o	8	镬		27	32	镬	#o
3542	〇	o	1	鸦		43	32	鸦	#o
3543	〇	o	1	桠		43	32	桠	#o
3544	〇	o	1	虾	～蟆	43	32	虾{～蟆}	#o
3545	〇	o	3	哑		43	32	哑	#o
4808	〇	o	3	□	全，都	43	32	□{全，都}	#o
3547	〇	o	5	亚		43	32	亚	#o
3548	〇	o	7	鄂		43	32	鄂	#o
3549	〇	o	7	恶	凶～	43	32	恶{凶～}	#o
3550	tɕ	io	1	渣		17	33	渣	#io
3551	tɕ	io	1	楂		17	33	楂	#io
4809	tɕ	io	1	□	呼鸡声	17	33	□{呼鸡声}	#io
3553	tɕ	io	3	左		17	33	左	#io
3554	tɕ	io	3	组		17	33	组	#io
3555	tɕ	io	3	阻		17	33	阻	#io
3556	tɕ	io	3	佐		17	33	佐	#io
4810	tɕ	io	3	□	拿取	17	33	□{拿取}	#io
3558	tɕ	io	5	做		17	33	做	#io
3559	tɕ	io	5	榨		17	33	榨	#io
3560	tɕ	io	5	诈		17	33	诈	#io
3561	tɕ	io	5	作		17	33	作	#io
3562	tɕ	io	7	作		17	33	作	#io
3563	tɕ	io	7	卓		17	33	卓	#io
3564	tɕ	io	7	桌		17	33	桌	#io
3565	tɕ	io	7	足		17	33	足	#io
3566	tɕ	io	7	捉		17	33	捉	#io
3567	tɕ	io	7	啄		17	33	啄	#io
3568	tɕ	io	7	琢		17	33	琢	#io
3569	tɕ	io	7	烛		17	33	烛	#io
3570	tɕ	io	7	嘱		17	33	嘱	#io
3571	tɕʰ	io	1	叉		18	33	叉	#io
3572	tɕʰ	io	1	车		18	33	车	#io
3573	tɕʰ	io	1	初		18	33	初	#io
3574	tɕʰ	io	1	搓	文	18	33	搓{文}	#io
3575	tɕʰ	io	1	杈		18	33	杈	#io
3576	tɕʰ	io	1	错		18	33	错	#io
3577	tɕʰ	io	3	楚		18	33	楚	#io
3578	tɕʰ	io	5	杈		18	33	杈	#io
3579	tɕʰ	io	5	岔		18	33	岔	#io
3580	tɕʰ	io	5	锉		18	33	锉	#io
3581	tɕʰ	io	7	曲		18	33	曲	#io
3582	tɕʰ	io	7	触		18	33	触	#io
3583	tɕʰ	io	7	促		18	33	促	#io
3584	tɕʰ	io	7	戳		18	33	戳	#io
3585	tɕʰ	io	7	措		18	33	措	#io
3586	tɕʰ	io	7	错		18	33	错	#io
3588	tɕʰ	io	7	札		18	33	札	#io
3589	tɕʰ	io	7	畜		18	33	畜	#io
4811	tɕʰ	io	7	□	用手指指示	18	33	□{用手指指示}	#io
3590	dʑ	io	2	茶		19	33	茶	#io
3591	dʑ	io	2	搽		19	33	搽	#io
3592	dʑ	io	2	查		19	33	查	#io
3594	dʑ	io	6	乍		19	33	乍	#io
3595	dʑ	io	6	昨		19	33	昨	#io
4812	dʑ	io	6	□	用力往下按	19	33	□{用力往下按}	#io
3596	dʑ	io	8	局		19	33	局	#io
3597	dʑ	io	8	浊		19	33	浊	#io
3598	dʑ	io	8	镯		19	33	镯	#io
3599	dʑ	io	8	蜀		19	33	蜀	#io
3600	ȵ	io	8	玉		20	33	玉	#io
3601	ȵ	io	8	狱		20	33	狱	#io
4372	ɦ	io	8	篗		27	33	篗	#io
4547	ɦ	io	8	欲		27	33	欲	#io
4548	ɦ	io	8	浴		27	33	浴	#io
3602	p	aŋ	1	奔		1	34	奔	#aŋ
3603	p	aŋ	3	本		1	34	本	#aŋ
3604	p	aŋ	3	畚		1	34	畚	#aŋ
3606	p	aŋ	5	逩		1	34	逩	#aŋ
4813	p	aŋ	5	□	m˨˦～：不会	1	34	□{m˨˦～：不会}	#aŋ
3607	pʰ	aŋ	1	喷	～水	2	34	喷{～水}	#aŋ
3608	pʰ	aŋ	3	肯		2	34	肯	#aŋ
3609	pʰ	aŋ	3	恳		2	34	恳	#aŋ
3610	pʰ	aŋ	3	垦		2	34	垦	#aŋ
3611	pʰ	aŋ	5	喷	～香	2	34	喷{～香}	#aŋ
3612	b	aŋ	2	坌		3	34	坌	#aŋ
3613	b	aŋ	6	笨		3	34	笨	#aŋ
3614	m	aŋ	2	门		4	34	门	#aŋ
3615	m	aŋ	2	蚊	白	4	34	蚊{白}	#aŋ
3616	m	aŋ	4	闷		4	34	闷	#aŋ
3617	m	aŋ	6	闷		4	34	闷	#aŋ
3618	m	aŋ	6	问	白	4	34	问{白}	#aŋ
3619	m	aŋ	6	忘	白	4	34	忘{白}	#aŋ
3620	f	aŋ	1	分		5	34	分	#aŋ
3621	f	aŋ	1	芬		5	34	芬	#aŋ
3622	f	aŋ	1	纷		5	34	纷	#aŋ
3623	f	aŋ	1	昏	文	5	34	昏{文}	#aŋ
3624	f	aŋ	3	粉		5	34	粉	#aŋ
3625	f	aŋ	5	奋		5	34	奋	#aŋ
3626	f	aŋ	5	粪		5	34	粪	#aŋ
3627	v	aŋ	2	文		6	34	文	#aŋ
3628	v	aŋ	2	坟		6	34	坟	#aŋ
3629	v	aŋ	2	纹		6	34	纹	#aŋ
3630	v	aŋ	2	闻		6	34	闻	#aŋ
3631	v	aŋ	2	馄		6	34	馄	#aŋ
3632	v	aŋ	2	浑		6	34	浑	#aŋ
3633	v	aŋ	2	蚊	文	6	34	蚊{文}	#aŋ
3634	v	aŋ	2	雯		6	34	雯	#aŋ
3635	v	aŋ	4	吻		6	34	吻	#aŋ
3636	v	aŋ	4	刎		6	34	刎	#aŋ
3637	v	aŋ	4	愤		6	34	愤	#aŋ
3638	v	aŋ	4	忿		6	34	忿	#aŋ
3639	v	aŋ	4	焚		6	34	焚	#aŋ
3640	v	aŋ	4	愦		6	34	愦	#aŋ
3641	v	aŋ	6	份		6	34	份	#aŋ
3642	v	aŋ	6	混		6	34	混	#aŋ
3643	v	aŋ	6	问	文	6	34	问{文}	#aŋ
3644	v	aŋ	6	紊		6	34	紊	#aŋ
3645	v	aŋ	6	浑		6	34	浑	#aŋ
3646	t	aŋ	1	灯		7	34	灯	#aŋ
3647	t	aŋ	1	登		7	34	登	#aŋ
3648	t	aŋ	1	蹲		7	34	蹲	#aŋ
3649	t	aŋ	1	扽		7	34	扽	#aŋ
3650	t	aŋ	1	墩	白	7	34	墩{白}	#aŋ
4815	t	aŋ	1	□	禽类的胃	7	34	□{禽类的胃}	#aŋ
3652	t	aŋ	3	等		7	34	等	#aŋ
3653	t	aŋ	3	凼		7	34	凼	#aŋ
3654	t	aŋ	3	丼		7	34	丼	#aŋ
3655	t	aŋ	3	趸		7	34	趸	#aŋ
3656	t	aŋ	5	顿		7	34	顿	#aŋ
3657	t	aŋ	5	吨		7	34	吨	#aŋ
3658	t	aŋ	5	凳		7	34	凳	#aŋ
3659	t	aŋ	5	炖		7	34	炖	#aŋ
3660	t	aŋ	5	瞪		7	34	瞪	#aŋ
3662	t	aŋ	5	镫		7	34	镫	#aŋ
4816	t	aŋ	5	□	摆,立	7	34	□{摆,立}	#aŋ
4817	t	aŋ	5	□	跺脚或手拿某物垂直向一水平面落下使之整体或结实：把稿纸囥桌上～～齐	7	34	□{跺脚或手拿某物垂直向一水平面落下使之整体或结实：把稿纸囥桌上～～齐}	#aŋ
3664	tʰ	aŋ	1	鼟		8	34	鼟	#aŋ
4818	tʰ	aŋ	1	□	凸出	8	34	□{凸出}	#aŋ
4819	tʰ	aŋ	1	□	坏	8	34	□{坏}	#aŋ
4820	tʰ	aŋ	3	□	一类，一群	8	34	□{一类，一群}	#aŋ
3667	tʰ	aŋ	5	蹬		8	34	蹬	#aŋ
4821	tʰ	aŋ	5	□	浮出水面	8	34	□{浮出水面}	#aŋ
4822	tʰ	aŋ	5	□	慢腾腾地走	8	34	□{慢腾腾地走}	#aŋ
3668	d	aŋ	2	饨		9	34	饨	#aŋ
3669	d	aŋ	2	腾		9	34	腾	#aŋ
3670	d	aŋ	2	藤		9	34	藤	#aŋ
3671	d	aŋ	2	誊		9	34	誊	#aŋ
3672	d	aŋ	2	疼		9	34	疼	#aŋ
3673	d	aŋ	2	滕		9	34	滕	#aŋ
3674	d	aŋ	2	沌		9	34	沌	#aŋ
3675	d	aŋ	4	沌		9	34	沌	#aŋ
3676	d	aŋ	4	断	白	9	34	断{白}	#aŋ
3677	d	aŋ	4	盾	〜牌	9	34	盾{〜牌}	#aŋ
3678	d	aŋ	6	邓		9	34	邓	#aŋ
3679	d	aŋ	6	掉	白	9	34	掉{白}	#aŋ
3680	d	aŋ	6	段	白	9	34	段{白}	#aŋ
3682	d	aŋ	6	钝		9	34	钝	#aŋ
3683	d	aŋ	6	遁		9	34	遁	#aŋ
4823	d	aŋ	6	□	时不时地嘟哝几句以表示不满	9	34	□{时不时地嘟哝几句以表示不满}	#aŋ
3684	n	aŋ	2	能		10	34	能	#aŋ
3685	n	aŋ	2	人	白	10	34	人{白}	#aŋ
3686	n	aŋ	4	暖	白	10	34	暖{白}	#aŋ
3687	n	aŋ	6	恁		10	34	恁	#aŋ
3688	l	aŋ	1	卵	圆〜〜：圆貌、～～：儿语，蛋	11	34	卵{圆〜〜：圆貌、～～：儿语，蛋}	#aŋ
3689	l	aŋ	2	伦		11	34	伦	#aŋ
3690	l	aŋ	2	轮		11	34	轮	#aŋ
3691	l	aŋ	2	仑		11	34	仑	#aŋ
3692	l	aŋ	2	沦		11	34	沦	#aŋ
3693	l	aŋ	2	楞		11	34	楞	#aŋ
3694	l	aŋ	2	棱		11	34	棱	#aŋ
3695	l	aŋ	2	抡		11	34	抡	#aŋ
3696	l	aŋ	2	纶		11	34	纶	#aŋ
3697	l	aŋ	2	囵		11	34	囵	#aŋ
3698	l	aŋ	4	卵		11	34	卵	#aŋ
3699	s	aŋ	1	心		15	34	心	#aŋ
3700	s	aŋ	1	森		15	34	森	#aŋ
3701	s	aŋ	1	深		15	34	深	#aŋ
3702	s	aŋ	1	辛		15	34	辛	#aŋ
3703	s	aŋ	1	新		15	34	新	#aŋ
3704	s	aŋ	1	薪		15	34	薪	#aŋ
3705	s	aŋ	1	身		15	34	身	#aŋ
3706	s	aŋ	1	申		15	34	申	#aŋ
3707	s	aŋ	1	伸		15	34	伸	#aŋ
3708	s	aŋ	1	僧		15	34	僧	#aŋ
3709	s	aŋ	1	参	人〜	15	34	参{人〜}	#aŋ
3710	s	aŋ	3	沈		15	34	沈	#aŋ
3711	s	aŋ	3	审		15	34	审	#aŋ
3712	s	aŋ	3	婶		15	34	婶	#aŋ
3713	s	aŋ	3	忱		15	34	忱	#aŋ
3714	s	aŋ	3	迅		15	34	迅	#aŋ
3715	s	aŋ	5	信		15	34	信	#aŋ
3716	s	aŋ	5	渗		15	34	渗	#aŋ
3717	s	aŋ	5	迅		15	34	迅	#aŋ
3718	s	aŋ	5	讯		15	34	讯	#aŋ
3719	z	aŋ	2	寻		16	34	寻	#aŋ
3720	z	aŋ	2	人	文	16	34	人	#aŋ
3722	z	aŋ	2	秦		16	34	秦	#aŋ
3723	z	aŋ	2	神		16	34	神	#aŋ
3724	z	aŋ	2	仁		16	34	仁	#aŋ
3725	z	aŋ	2	晨		16	34	晨	#aŋ
3726	z	aŋ	2	辰		16	34	辰	#aŋ
3727	z	aŋ	2	娠		16	34	娠	#aŋ
3728	z	aŋ	2	层		16	34	层	#aŋ
3729	z	aŋ	4	尽		16	34	尽	#aŋ
3730	z	aŋ	4	肾		16	34	肾	#aŋ
3731	z	aŋ	4	甚		16	34	甚	#aŋ
3732	z	aŋ	4	葚		16	34	葚	#aŋ
4814	z	aŋ	4	□	挪	16	34	□{挪}	#aŋ
3734	z	aŋ	6	慎		16	34	慎	#aŋ
3735	z	aŋ	6	赠		16	34	赠	#aŋ
3736	z	aŋ	6	任		16	34	任	#aŋ
3737	z	aŋ	6	赁		16	34	赁	#aŋ
3738	z	aŋ	6	刃		16	34	刃	#aŋ
3739	k	aŋ	1	跟		22	34	跟	#aŋ
3741	k	aŋ	3	㔶		22	34	㔶	#aŋ
4824	k	aŋ	3	□	盖	22	34	□{盖}	#aŋ
3742	kʰ	aŋ	1	啃		23	34	啃	#aŋ
3743	kʰ	aŋ	3	肯		23	34	肯	#aŋ
3744	kʰ	aŋ	3	恳		23	34	恳	#aŋ
3745	kʰ	aŋ	3	垦		23	34	垦	#aŋ
4825	ɡ	aŋ	2	□	用嘴取食	25	34	□{用嘴取食}	#aŋ
4826	ɡ	aŋ	4	□	盖	25	34	□{盖}	#aŋ
3748	h	aŋ	3	很		26	34	很	#aŋ
3749	h	aŋ	3	狠		26	34	狠	#aŋ
3750	h	aŋ	5	夯		26	34	夯	#aŋ
3751	ɦ	aŋ	2	恒		27	34	恒	#aŋ
3752	ɦ	aŋ	2	痕		27	34	痕	#aŋ
3753	ɦ	aŋ	2	含	白	27	34	含	#aŋ
3755	ɦ	aŋ	2	恨		27	34	恨	#aŋ
3756	ɦ	aŋ	6	痕		27	34	痕	#aŋ
3757	ɦ	aŋ	6	恒		27	34	恒	#aŋ
3758	ɦ	aŋ	6	恨		27	34	恨	#aŋ
3759	〇	aŋ	1	口		43	34	口	#aŋ
3760	〇	aŋ	1	掩		43	34	掩	#aŋ
3761	〇	aŋ	1	没		43	34	没	#aŋ
3762	tɕ	iaŋ	1	针		17	35	针	#iaŋ
3763	tɕ	iaŋ	1	今		17	35	今	#iaŋ
3764	tɕ	iaŋ	1	金		17	35	金	#iaŋ
3765	tɕ	iaŋ	1	津		17	35	津	#iaŋ
3766	tɕ	iaŋ	1	真		17	35	真	#iaŋ
3767	tɕ	iaŋ	1	巾		17	35	巾	#iaŋ
3768	tɕ	iaŋ	1	斤		17	35	斤	#iaŋ
3769	tɕ	iaŋ	1	筋		17	35	筋	#iaŋ
3770	tɕ	iaŋ	1	均		17	35	均	#iaŋ
3771	tɕ	iaŋ	1	钧		17	35	钧	#iaŋ
3772	tɕ	iaŋ	1	君		17	35	君	#iaŋ
3773	tɕ	iaŋ	1	军		17	35	军	#iaŋ
3774	tɕ	iaŋ	1	曾		17	35	曾	#iaŋ
3775	tɕ	iaŋ	1	姓		17	35	姓	#iaŋ
3776	tɕ	iaŋ	1	增		17	35	增	#iaŋ
3777	tɕ	iaŋ	1	茎		17	35	茎	#iaŋ
3778	tɕ	iaŋ	1	惊		17	35	惊	#iaŋ
3779	tɕ	iaŋ	1	京		17	35	京	#iaŋ
3780	tɕ	iaŋ	1	经		17	35	经	#iaŋ
3781	tɕ	iaŋ	1	诊		17	35	诊	#iaŋ
3782	tɕ	iaŋ	1	疹		17	35	疹	#iaŋ
3783	tɕ	iaŋ	1	悚		17	35	悚	#iaŋ
3784	tɕ	iaŋ	1	臻		17	35	臻	#iaŋ
3786	tɕ	iaŋ	1	斟		17	35	斟	#iaŋ
3787	tɕ	iaŋ	1	襟		17	35	襟	#iaŋ
3788	tɕ	iaŋ	1	珍		17	35	珍	#iaŋ
3789	tɕ	iaŋ	1	荆		17	35	荆	#iaŋ
3790	tɕ	iaŋ	1	憎		17	35	憎	#iaŋ
3791	tɕ	iaŋ	1	鲸		17	35	鲸	#iaŋ
4827	tɕ	iaŋ	1	□	塞住	17	35	□{塞住}	#iaŋ
4828	tɕ	iaŋ	1	□	因吃得太多，而再也不想吃：他被带鱼吃〜了	17	35	□{因吃得太多，而再也不想吃：他被带鱼吃〜了}	#iaŋ
3792	tɕ	iaŋ	3	枕		17	35	枕	#iaŋ
3793	tɕ	iaŋ	3	锦		17	35	锦	#iaŋ
3794	tɕ	iaŋ	3	颈		17	35	颈	#iaŋ
3795	tɕ	iaŋ	3	警		17	35	警	#iaŋ
3796	tɕ	iaŋ	3	紧		17	35	紧	#iaŋ
3797	tɕ	iaŋ	3	景		17	35	景	#iaŋ
3798	tɕ	iaŋ	3	卷	白	17	35	卷{白}	#iaŋ
3799	tɕ	iaŋ	3	缜		17	35	缜	#iaŋ
3800	tɕ	iaŋ	3	抌		17	35	抌	#iaŋ
3801	tɕ	iaŋ	5	浸		17	35	浸	#iaŋ
3802	tɕ	iaŋ	5	禁		17	35	禁	#iaŋ
3803	tɕ	iaŋ	5	进		17	35	进	#iaŋ
3804	tɕ	iaŋ	5	晋		17	35	晋	#iaŋ
3805	tɕ	iaŋ	5	镇		17	35	镇	#iaŋ
3806	tɕ	iaŋ	5	振		17	35	振	#iaŋ
3807	tɕ	iaŋ	5	震		17	35	震	#iaŋ
3808	tɕ	iaŋ	5	劲		17	35	劲	#iaŋ
3809	tɕ	iaŋ	5	憎		17	35	憎	#iaŋ
3810	tɕ	iaŋ	5	境		17	35	境	#iaŋ
3811	tɕ	iaŋ	5	敬		17	35	敬	#iaŋ
3812	tɕ	iaŋ	5	镜		17	35	镜	#iaŋ
3813	tɕ	iaŋ	5	竟		17	35	竟	#iaŋ
3814	tɕ	iaŋ	5	竞		17	35	竞	#iaŋ
3815	tɕ	iaŋ	5	警		17	35	警	#iaŋ
3816	tɕ	iaŋ	5	径		17	35	径	#iaŋ
3817	tɕʰ	iaŋ	1	侵		18	35	侵	#iaŋ
3818	tɕʰ	iaŋ	1	钦		18	35	钦	#iaŋ
3819	tɕʰ	iaŋ	1	亲		18	35	亲	#iaŋ
3820	tɕʰ	iaŋ	1	轻		18	35	轻	#iaŋ
3821	tɕʰ	iaŋ	1	卿		18	35	卿	#iaŋ
3822	tɕʰ	iaŋ	1	氢		18	35	氢	#iaŋ
3823	tɕʰ	iaŋ	3	寝		18	35	寝	#iaŋ
